entry,px1,py1,pz1,mass1,charge1,px2,py2,pz2,mass2,charge2,px3,py3,pz3,mass3,charge3,px4,py4,pz4,mass4,charge4,px5,py5,pz5,mass5,charge5,px6,py6,pz6,mass6,charge6,px7,py7,pz7,mass7,charge7,px8,py8,pz8,mass8,charge8,px9,py9,pz9,mass9,charge9,px10,py10,pz10,mass10,charge10
10,8.568,6.468,7.515,0.139,1,6.333,4.18,4.869,0.14,-1,-1.22,-0.792,-1.034,0.14,-1,0.608,0.56,0.474,0.14,1,-22.909,-16.031,-18.853,0.14,-1,0.577,0.385,0.46,0,0,1.731,1.342,1.429,0,0,-1.19,-0.84,-1.146,0,0,-4.426,-3.015,-3.221,0.035,0,0.48,0.517,0.473,0,0
10,-0.041,-0.227,0.163,0.14,1,21.51,-22.976,23.58,0.141,1,-2.131,2.395,-2.671,0.14,-1,3.057,-3.694,3.911,0.14,1,-1.029,1.067,-1.082,0.14,-1,0.046,-1.424,1.176,0.14,-1,-0.625,1.16,-0.287,0.14,1,3.173,-4.752,4.675,0.14,-1,-4.526,4.972,-4.781,0,0,-13.23,15.921,-17.209,0.01,0
10,0.703,0.535,-0.919,0.14,-1,-21.461,-9.723,32.15,0.14,-1,5.299,2.914,-8.505,0.14,1,9.092,3.553,-14.529,0.14,-1,5.251,2.039,-7.159,0.14,1,-0.735,-0.551,1.368,0.14,1,0.874,0.633,-1.335,0.14,1,-0.334,0.316,0.517,0.14,-1,0.725,0.406,-2.052,0,0,0.918,0.038,-1.738,0.001,0
10,-5.41,-1.383,5.235,0.14,1,-5.364,-1.014,4.272,0.14,-1,-2.176,-0.49,1.816,0.14,1,0.471,-0.381,0.27,0.14,-1,-14.866,-4.094,15.049,0.139,-1,0.952,0.575,-0.686,0.14,1,-0.963,-0.446,1.103,0.14,-1,-0.972,-0.321,1.172,0.14,1,30.431,8.05,-30.111,0,0,-0.527,-0.217,0.945,0.047,0
10,0.204,0.185,0.05,0.14,-1,0.085,0.173,0.032,0.14,1,-9.748,-10.444,-3.069,0.14,1,0.991,1.206,0.399,0.14,1,-6.159,-6.887,-1.452,0.14,-1,-0.642,-0.755,-0.25,0.14,-1,-1.1,-1.07,-0.317,0.018,0,3.973,4.681,0.603,0,0,-0.598,-0.64,0.163,0,0,-0.975,-0.713,-0.061,0,0
10,-8.074,-20.447,-2.086,0.14,1,-7.172,-19.674,-1.924,0.14,1,2.11,4.963,0.531,0.14,-1,2.37,6.301,0.65,0.14,1,4.842,13.649,1.478,0.14,-1,-0.368,-0.957,-0.064,0.14,-1,-0.595,-1.509,-0.193,0,0,1.116,2.96,0.453,0,0,2.719,7.197,0.728,0,0,0.305,0.876,0.185,0.014,0
10,-6.544,-1.406,1.715,0.14,-1,4.572,1.337,-0.871,0.14,-1,9.911,1.905,-2.615,0.14,1,-9.11,-2.749,2.115,0.14,1,1.079,0.338,-0.179,0.14,-1,1.185,0.061,-0.009,0.14,1,0.787,-0.296,-0.008,0,0,4.529,1.261,-0.763,0.031,0,1.37,0.338,-0.363,0,0,-19.361,-3.605,4.375,0.945,0
10,1.86,1.886,-2.171,0.14,1,-18.471,-17.218,19.472,0.14,1,3.306,2.727,-3.806,0.14,-1,0.499,0.453,-0.556,0.14,-1,5.282,4.636,-5.1,0.14,1,0.188,0.231,-0.229,0.14,-1,2.915,2.686,-3.312,0,0,0.376,0.482,-0.779,0,0,1.08,0.313,-0.929,0,0,0.685,0.135,-0.609,0.014,0
10,0.152,0.238,0.083,0.14,-1,5.478,13.096,3.03,0.14,-1,-8.614,-21.084,-4.682,0.14,1,-5.772,-13.147,-3.349,0.139,-1,-1.376,-4.215,-1.284,0.14,1,0.544,1.038,0.365,0.14,1,0.669,1.581,0.263,0,0,0.649,1.147,0.288,0.001,0,0.854,2.627,0.043,0.023,0,-1.595,-2.539,-0.173,0.024,0
10,-7.572,5.884,4.159,0.14,1,4.325,-3.765,-3.351,0.14,-1,2.216,-1.878,-1.753,0.14,1,1.565,-1.116,-0.939,0.14,1,0.479,-0.504,-0.423,0.14,-1,0.602,-0.479,-0.372,0.14,-1,-12.484,10.389,7.596,0.06,0,-3.505,3.029,2.238,0.002,0,4.688,-3.694,-2.901,0,0,6.838,-5.702,-5.362,0,0
10,3.482,7.852,-1.052,0.14,-1,5.283,13.288,-1.756,0.14,-1,-12.038,-31.769,3.331,0.141,-1,1.292,3.82,-0.583,0.14,1,0.827,0.371,0.78,0.14,1,0.149,0.319,0.029,0.14,1,-2.591,-6.69,0.453,0.003,0,4.368,12.363,-1.476,0.051,0,-0.029,-0.903,0.105,0.013,0,-0.158,-1.11,-0.039,0,0
10,-3.891,0.64,-1.516,0.14,-1,6.657,-1.098,3.983,0.14,-1,-1.172,1.031,-1.143,0.14,-1,-0.763,-0.064,-0.056,0.14,-1,-27.511,4.937,-13.678,0.14,1,-6.372,1.192,-3.335,0.14,1,0.515,-0.165,0.149,0.14,1,2.14,-0.277,0.962,0.14,-1,28.803,-5.295,14.249,0.079,0,-0.125,-0.185,-0.87,0,0
10,10.336,-1.213,6.447,0.14,-1,0.47,-0.057,0.169,0.14,-1,-1.281,1.013,-0.194,0.14,1,0.302,-0.931,0.538,0.14,1,-1.879,0.889,-0.861,0.14,-1,-7.387,0.708,-4.175,0.14,1,15.484,-0.607,7.2,0,0,1.216,-0.407,1.487,0,0,5.628,-0.027,1.996,0.035,0,-19.517,1.476,-11.239,0.523,0
10,8.327,43.004,-4.474,0.14,-1,-2.956,-13.614,1.446,0.14,1,-0.874,-5.959,0.441,0.14,-1,-0.833,-4.142,0.873,0.14,1,-1.199,-5.459,0.538,0.14,-1,-0.462,-3.976,0.463,0,0,-0.167,-1.567,0.122,0,0,-0.452,-1.444,0.225,0,0,-0.153,-1.562,-0.009,0.018,0,-0.193,-0.95,0.023,0,0
10,37.753,9.042,20.791,0.14,1,-31.687,-7.264,-16.944,0.138,-1,-5.151,-1.363,-3.292,0.14,-1,1.242,0.356,0.691,0.14,1,-1.497,-0.565,-0.99,0.14,1,0.7,0.116,0.379,0.14,-1,5.837,1.43,3.357,0.003,0,2.975,0.655,1.785,0.001,0,2.999,0.653,1.652,0,0,2.223,0.452,1.27,0,0
10,-6.817,1.364,-0.875,0.14,-1,39.181,-3.796,4.961,0.139,-1,-4.65,0.362,-0.791,0.14,1,-3.066,0.453,-0.243,0.14,-1,2.475,-0.074,-0.197,0.14,1,-0.962,-0.086,-0.023,0.14,1,-3.225,0.406,-0.458,0.026,0,-17.149,1.85,-1.039,0.011,0,2.333,-0.721,0.265,0,0,2.489,-0.579,0.378,0,0
10,-8.927,13.807,-3.477,0.139,-1,9.299,-13.399,2.814,0.139,1,-0.677,1.194,-0.367,0.14,1,-1.901,3.25,-0.649,0.14,-1,-0.976,1.359,-0.37,0.14,-1,-5.571,8.349,-2.161,0,0,-0.621,0.839,-0.212,0,0,3.701,-5.89,1.431,0,0,1.143,-2.016,0.52,0,0,-0.442,0.725,-0.12,0,0
10,-5.749,-1.118,2.579,0.14,-1,9.412,1.566,-4.116,0.14,-1,-6.021,-1.58,2.646,0.14,1,-19.204,-3.539,8.38,0.14,-1,5.83,1.537,-2.555,0.14,1,-1.348,-0.252,0.624,0.017,0,19.174,4.23,-8.725,0,0,4.139,0.065,-1.044,0.002,0,-0.866,-0.243,0.552,0,0,2.814,0.885,-1.156,0.025,0
10,5.607,-11.145,-7.7,0.14,1,5.679,-10.524,-7.34,0.14,1,-1.785,3.033,2.081,0.14,-1,-3.651,6.701,4.775,0.14,1,-2.463,5.107,3.789,0.14,-1,1.445,-3.065,-1.784,0.14,-1,-2.015,3.659,2.187,0.002,0,-2.463,4.549,3.169,0.035,0,2.635,-4.227,-2.785,0,0,-1.902,3.969,2.727,0.032,0
10,-0.833,4.624,0.618,0.14,1,2.765,-20.061,-3.306,0.139,-1,0.578,-4.892,-0.666,0.14,-1,-1.718,13.191,2.458,0.14,1,0.525,-3.946,-0.694,0.14,1,-0.115,1.049,0.144,0.14,-1,-2.44,15.672,2.156,0.008,0,0.217,-1.052,-0.108,0,0,0.443,-1.894,-0.246,0.02,0,-0.548,1.457,0.288,0,0
10,-0.246,0.227,0.149,0.14,1,-1.603,1.925,1.215,0.14,-1,11.86,-11.962,-8.258,0.14,-1,1.352,-1.401,-1.128,0.14,-1,-11.69,11.81,8.256,0.14,1,-0.8,0.92,0.542,0.14,-1,-0.453,0.492,0.327,0.14,1,12.418,-13.511,-8.944,0.14,1,0.741,0.603,0.22,0,0,3.402,-4.632,-2.871,0.036,0
10,6.481,0.451,6.259,0.14,-1,-1.771,0.064,-1.869,0.14,-1,-0.245,-0.02,-0.291,0.14,1,-5.605,0.209,-5.855,0.14,1,-2.618,-0.028,-3.088,0.14,1,-1.205,0.019,-1.218,0.14,-1,-4.609,0.02,-5.13,0.003,0,-6.196,0.009,-6.227,0,0,-2.243,-0.07,-2.535,0,0,-1.444,-0.046,-1.419,0,0
10,1.241,0.062,0.932,0.14,1,9.217,1.367,9.993,0.14,-1,5.131,0.826,5.797,0.14,-1,-0.321,-0.377,-0.55,0.14,-1,-16.531,-0.88,-15.22,0.14,1,14.948,0.221,13.322,0,0,1.621,0.053,1.334,0,0,-16.086,-0.492,-14.755,0.058,0,0.243,-0.461,-0.745,0,0,-1.978,-0.667,-1.549,0,0
10,11.454,-8.494,-8.836,0.139,-1,-0.828,0.551,0.659,0.14,1,-11.208,7.982,8.747,0.14,1,-0.087,0.124,0.103,0.14,-1,5.994,-4.449,-5.046,0.14,-1,3.639,-3.04,-3.358,0.14,1,0.464,-0.465,-0.489,0,0,-4.879,3.707,3.732,0,0,-3.896,2.842,3.692,0.002,0,-1.243,1.875,2.201,0,0
10,-4.282,-4.032,1.769,0.14,1,7.287,5.41,-7.444,0.14,-1,-1.057,-0.903,0.293,0.14,1,-1.08,-0.897,0.298,0.14,1,-2.926,-3.25,1.493,0.14,-1,2.709,2.062,-2.802,0,0,4.921,4.029,-4.756,0.003,0,6.321,4.926,-6.038,0,0,-17.613,-11.939,23.936,0,0,0.953,0.986,-1.149,0,0
10,5.102,1.477,6.827,0.14,-1,12.204,4.615,16.846,0.14,-1,-1.991,-0.634,-2.654,0.14,-1,-3.237,-1.161,-5.357,0.14,1,-1.735,-0.809,-2.424,0.14,1,-1.641,-0.481,-2.127,0.14,-1,2.577,0.883,3.616,0,0,5.478,1.823,7.166,0.004,0,-1.94,-0.405,-3.015,0.027,0,-0.748,-0.259,-0.927,0.016,0
10,-0.168,-15.196,0.543,0.14,-1,0.32,7.399,-0.01,0.14,-1,0.084,6.782,0.117,0.14,-1,0.182,3.409,-0.064,0.14,-1,0.138,3.177,-0.006,0.14,1,0.009,1.428,-0.028,0.14,1,-0.523,-16.031,-0.248,0.14,1,-0.469,-11.298,-0.142,0.14,1,0.869,15.758,-0.071,0,0,0.749,-3.21,-0.607,0,0
10,-4.181,-5.538,-6.002,0.14,1,-6.844,-9.369,-10.17,0.14,1,0.504,0.746,1.001,0.14,-1,0.935,1.581,1.678,0.14,1,1.924,2.609,2.996,0.14,-1,-0.518,-0.924,-1.072,0.14,-1,2.325,2.995,3.51,0.14,1,-3.342,-4.914,-5.521,0.14,-1,1.612,2.68,3.357,0,0,-1.138,-1.83,-1.896,0,0
10,8.461,-3.105,-2.145,0.14,1,0.481,-0.188,-0.079,0.14,1,12.826,-4.342,-2.316,0.14,1,-0.529,0.074,0.366,0.14,1,0.278,-0.144,-0.13,0.14,-1,6.323,-2.805,-1.371,0.14,-1,0.757,-0.263,-0.148,0,0,-36.513,16.832,7.062,0.092,0,-1.126,0.1,0.307,0.015,0,1.144,-0.238,-0.451,0,0
10,7.323,-3.684,-2.217,0.14,-1,-4.482,1.941,0.792,0.14,-1,4.754,-2.779,-1.322,0.14,1,2.144,-1.021,-0.638,0.14,1,9.09,-4.671,-2.43,0.14,-1,10.641,-5.401,-2.676,0.049,0,1.73,-0.856,-0.574,0,0,-13.215,6.947,3.565,0.005,0,-1.923,1.103,0.521,0.021,0,-1.493,0.879,0.428,0.001,0
10,-3.539,12.653,-11.777,0.139,-1,-2.348,11.099,-9.578,0.14,1,2.307,-9.772,7.856,0.14,1,-0.093,0.391,-0.143,0.14,1,-0.032,0.975,-0.361,0.14,-1,-1.625,6.176,-6.196,0.14,-1,-0.347,1.033,-1.001,0.001,0,0.562,-2.085,2.047,0,0,-0.022,-1.018,0.066,0,0,-0.09,1.937,-0.919,0,0
10,-0.287,-2.132,-2.246,0.14,-1,4.049,8.184,-10.939,0.14,1,0.37,1.118,-2.756,0.14,-1,-1.32,-3.148,-3.431,0.14,1,-0.039,-0.878,-1.118,0.14,-1,0.544,1.085,-1.442,0,0,-1.006,-1.485,-2.092,0.001,0,-0.246,-0.445,-0.842,0,0,-0.236,-0.657,-2.368,0.022,0,-0.103,-0.248,-0.97,0,0
10,-0.906,4.129,0.461,0.14,-1,0.377,-2.13,-0.496,0.14,-1,-1.434,4.625,0.365,0.14,1,5.366,-22.242,-2.621,0.14,-1,-1.549,7.678,1.126,0.14,1,3.062,-11.109,-1.33,0.14,1,-2.99,10.642,1.154,0,0,-1.557,3.815,0.369,0.137,0,0.193,-0.912,0.113,0,0,0.276,-1.182,0.225,0,0
10,7.512,-10.494,-0.199,0.139,-1,-3.851,5.591,0.196,0.14,-1,-8.762,12.122,0.945,0.14,1,2.6,-3.302,0.223,0.14,-1,-1.263,1.769,0.058,0.14,1,-5.436,7.754,0.117,0.004,0,-4.73,7.273,0.07,0.042,0,7.4,-11.586,-0.203,0.24,0,-5.914,9.236,0.912,0.047,0,1.383,-1.233,0.26,0.019,0
10,3.82,-0.059,0.031,0.14,1,-3.526,-0.025,-0.314,0.14,1,-22.451,-0.419,-2.506,0.14,1,10.371,0.242,0.36,0.14,-1,3.986,0.233,0.375,0.14,-1,-12.477,0.146,-1.07,0.139,-1,2.335,0.134,0.241,0.001,0,6.222,0.275,0.378,0,0,0.642,0.072,1.309,0,0,3.271,-0.907,0.075,0.026,0
10,27.927,-10.762,33.007,0.139,-1,-7.37,2.706,-8.732,0.14,1,-4.803,1.589,-4.978,0.14,1,-0.734,0.008,-0.853,0.14,-1,-6.618,2.314,-8.901,0.14,1,-1.365,0.429,-1.565,0.14,-1,-1.962,0.907,-2.496,0.14,-1,-0.721,0.221,-0.722,0,0,-0.973,0.195,-0.947,0,0,-1.613,0.304,-1.641,0.022,0
10,-17.493,-10.22,16.579,0.14,1,24.603,6.638,-24.579,0.139,-1,-0.499,0.321,-0.079,0.14,-1,-0.513,-0.248,0.467,0.14,-1,-0.835,0.307,0.215,0.14,1,-0.365,0.595,0.246,0.14,-1,-0.386,0.288,0.676,0,0,-0.939,0.112,1.356,0,0,-1.646,0.04,2.25,0,0,-2.924,1.081,2.914,0,0
10,-3.434,2.296,-1.218,0.14,-1,2.417,-1.909,0.931,0.14,1,-20.25,20.788,-7.597,0.14,1,17.849,-17.575,5.587,0.139,-1,0.755,-0.633,0.469,0.14,1,-0.328,1.081,0.032,0.14,-1,-6.392,5.425,-1.807,0.14,1,7.896,-7.99,2.929,0,0,0.779,-0.763,0.313,0.001,0,-3.29,5.553,-1.422,0.036,0
10,-1.093,8.013,-6.065,0.14,1,-2.651,18.881,-13.977,0.14,-1,0.746,-3.635,2.723,0.14,1,1.022,-6.203,4.847,0.14,1,-1.195,6.655,-5.478,0.14,-1,1.042,-7.486,5.313,0.14,-1,0.486,-2.868,2.29,0,0,1.343,-7.054,5.408,0,0,0.053,-1.302,0.984,0,0,-0.196,0.632,-0.592,0,0
10,-10.479,-4.301,-10.633,0.14,1,4.949,1.674,4.882,0.14,-1,-5.91,-1.746,-5.485,0.14,-1,3.186,1.401,3.171,0.14,1,5.026,1.937,4.269,0.14,-1,-2.138,-1.019,-2.144,0.14,1,-2.364,-0.95,-2.197,0.001,0,-8.581,-3.088,-7.883,0.005,0,7.235,2.619,6.956,0,0,2.787,0.709,2.754,0.028,0
10,0.522,-0.043,-0.566,0.14,-1,0.151,0.05,-0.172,0.14,1,-6.199,-0.257,-0.48,0.14,-1,5.494,0.664,0.579,0.14,1,-4.293,-0.026,-0.206,0.14,1,-5.375,-0.489,-0.521,0.14,-1,-24.809,-2.226,-2.717,0,0,6.911,0.339,0.442,0.003,0,3.054,0.129,0.116,0.001,0,-1.026,0.267,0.326,0,0
10,2.835,4.247,5.803,0.14,1,-1.728,-1.951,-2.918,0.14,1,-2.742,-3.177,-4.946,0.14,-1,6.51,7.481,12.176,0.14,1,2.624,2.554,4.763,0.14,-1,-10.277,-13.145,-20.937,0.14,-1,1.637,1.654,2.967,0,0,0.373,0.414,0.774,0,0,2.316,2.333,3.321,0,0,0.375,0.556,0.709,0,0
10,-8.746,1.09,5.775,0.14,-1,8.434,-1.399,-6.432,0.14,-1,0.557,-1.006,0.057,0.14,-1,9.4,-0.809,-6.897,0.14,1,-22.903,3.445,14.216,0.139,1,5.038,-0.559,-2.487,0.14,1,-1.598,0.24,1.021,0.02,0,-2.566,0.593,1.983,0,0,-0.071,0.535,0.672,0,0,0.655,-0.477,0.124,0,0
10,-1.616,-2.398,0.209,0.14,1,-3.842,-5.163,0.993,0.14,-1,-5.573,-6.895,0.86,0.14,1,1.072,1.55,-0.333,0.14,-1,4.045,4.95,-0.754,0.14,-1,5.051,7.523,-1.042,0.14,1,-1.562,-1.911,0.311,0,0,-1.08,-1.391,0.13,0.001,0,-0.864,-0.985,0.07,0,0,-0.987,-0.669,0.045,0,0
10,-7.897,-4.23,-4.211,0.14,-1,-0.85,0.119,-0.501,0.14,1,1.53,0.8,-4.178,0.14,1,-0.209,-0.256,-0.121,0.14,1,1.588,0.412,-2.262,0.14,-1,0.515,0.146,-1.148,0.14,-1,1.099,0.683,-3.526,0.14,-1,-1.212,-0.128,-0.252,0,0,0.642,0.581,-1.526,0.019,0,2.972,1.175,-8.31,0.042,0
10,-3.74,-9.581,-2.127,0.14,-1,5.144,13.714,3.112,0.14,-1,-0.725,-2.052,-0.916,0.14,1,-2.19,-5.361,-1.529,0.14,1,3.45,9.353,2.321,0.14,-1,1.753,3.484,1.003,0.14,1,-3.322,-5.507,-1.83,0.14,-1,-0.209,-0.542,0.088,0.14,1,-0.243,-0.646,0.175,0.14,1,-4.302,-9.947,-1.953,0.047,0
10,-0.131,-7.861,9.82,0.14,1,-0.07,2.381,-2.839,0.14,1,0.016,-1.072,1.164,0.14,-1,0.395,-4.011,5.244,0.14,-1,-0.165,0.984,-1.25,0.14,1,-0.208,-9.868,12.083,0.005,0,-0.008,-1.07,1.238,0,0,0.002,1.235,-1.613,0,0,0.2,-0.905,1.584,0,0,-0.266,-1.223,1.196,0.019,0
10,0.109,0.245,0.207,0.14,1,-6.248,-11.262,-8.821,0.14,1,0.364,0.722,0.22,0.14,1,0.702,0.703,0.507,0.14,-1,0.979,1.559,1.377,0.14,-1,-1.118,-1.85,-1.71,0,0,2.01,3.061,2.676,0.03,0,0.853,1.438,1.246,0,0,-0.425,-0.601,-0.54,0,0,-2.632,-2.348,-2.667,0.03,0
10,4.035,17.063,-23.538,0.14,1,-2.75,-10.626,14.663,0.14,1,1.285,4.249,-6.3,0.14,-1,-1.935,-6.859,9.83,0.14,-1,-0.484,-1.796,2.466,0.14,1,-0.188,-0.606,0.746,0,0,0.61,3.526,-5.091,0.551,0,-0.236,-0.64,0.801,0.015,0,-1.33,-1.412,2.513,0.025,0,-0.057,-0.591,0.601,0,0
10,2.653,-4.835,-2.851,0.14,1,1.253,-2.398,-1.261,0.14,-1,-17.587,29.773,18.672,0.138,1,4.858,-9.038,-5.485,0.14,-1,1.709,-3.278,-1.914,0.14,-1,2.159,-3.868,-2.069,0.14,1,3.457,-6.037,-3.592,0,0,1.103,-1.773,-0.995,0,0,0.386,-0.68,-0.536,0,0,1.177,-2.203,-1.023,0,0
10,-6.313,9.837,8.534,0.14,-1,-1.682,1.981,1.665,0.14,-1,-3.246,4.455,4.05,0.14,1,5.676,-8.579,-7.413,0.14,1,2.692,-4.282,-3.904,0.14,-1,3.346,-4.675,-4.271,0.14,1,-0.677,2.189,1.786,0.14,-1,-3.569,5.961,5.247,0,0,-0.922,1.367,1.289,0,0,-0.612,0.934,0.973,0.001,0
10,3.362,1.242,2.259,0.14,1,6.52,1.83,4.738,0.14,-1,1.466,0.534,0.982,0.14,-1,-0.765,-0.293,-0.596,0.14,1,-0.61,-0.141,-0.462,0.14,-1,-8.208,-2.743,-5.177,0.14,1,6.644,2.436,4.287,0.004,0,-20.315,-6.572,-14.883,0,0,-4.446,-0.693,-2.44,0.032,0,0.888,0.832,1.201,0.001,0
10,5.201,-9.496,4.147,0.14,1,2.249,-3.496,1.155,0.14,-1,-3.028,5.346,-2.443,0.14,1,5.327,-9.526,3.933,0.139,-1,-1.976,3.113,-1.067,0.14,-1,-6.066,11.558,-4.804,0.14,1,0.881,-1.373,0.632,0,0,2.906,-2.673,1.564,0.029,0,-0.762,4.287,-1.388,0.03,0,-1.421,1.463,-0.757,0.159,0
10,-9.862,-3.888,-12.399,0.14,1,10.222,3.827,12.72,0.139,-1,-11.572,-5.014,-14.781,0.14,1,-2.878,-1.423,-4.124,0.14,-1,-1.279,-0.356,-1.733,0.14,-1,-1.036,-0.485,-1.169,0.14,1,3.641,1.766,4.478,0,0,4.117,1.895,4.889,0.003,0,2.691,1.256,3.031,0,0,-0.422,-0.143,-1.192,0,0
10,0.391,-0.014,0.047,0.14,1,-3.941,0.325,-0.573,0.14,1,6.488,-0.358,0.5,0.14,-1,-13.137,1.19,-1.899,0.14,-1,-6.469,0.605,-0.547,0.14,1,-11.305,1.095,-1.697,0,0,3.27,-0.402,0.625,0,0,8.609,-0.846,1.298,0,0,20.737,-1.913,2.713,0,0,1.55,0.47,0.49,0,0
10,-12.652,-2.99,5.144,0.139,-1,-15.076,-3.216,6.546,0.14,1,17.64,3.787,-6.664,0.14,-1,12.934,2.387,-5.445,0.14,-1,-8.67,-1.672,3.317,0.14,1,3.916,0.89,-2.009,0.14,1,-1.424,-0.418,0.547,0,0,4.058,0.474,-2.052,0.03,0,0.644,0.101,-0.541,0,0,-2.25,0.317,0.95,0.001,0
10,-1.366,1.065,-1.735,0.14,1,7.78,-6.133,10.798,0.14,1,15.097,-11.395,19.384,0.139,-1,-4.987,4.124,-6.69,0.14,-1,-1.652,1.069,-1.878,0.14,-1,-5.565,4.886,-7.902,0.14,-1,-1.904,1.336,-2.408,0.14,1,0.904,-0.575,1.016,0.14,1,-1.932,1.56,-2.486,0.001,0,-0.414,0.539,-0.712,0.014,0
10,-0.713,1.531,1.762,0.14,1,-0.128,0.198,0.209,0.14,1,-0.023,0.155,0.136,0.14,-1,4.177,-7.877,-6.276,0.14,-1,-1.577,2.642,2.463,0.14,1,-0.598,1.106,1.004,0.001,0,-0.707,1.478,1.198,0,0,0.727,-1.879,-1.046,0,0,0.659,-1.799,-0.998,0,0,-2.782,5.205,4.487,0,0
10,-1.363,0.097,-1.085,0.14,-1,-0.985,-0.076,-0.786,0.14,1,1.605,0.034,1.398,0.14,-1,1.241,0.088,1.094,0.14,1,-5.767,-0.119,-5.545,0.14,-1,5.602,-0.353,4.852,0.14,1,3.308,0.004,2.71,0,0,-3.87,-0.046,-3.22,0,0,-2.414,-0.057,-1.926,0.025,0,-1.725,-0.402,-1.812,0,0
10,3.655,-1.991,-2.992,0.14,1,-11.277,5.734,8.312,0.14,-1,4.723,-2.372,-3.166,0.14,-1,-7.197,3.6,5.686,0.14,-1,-3.282,1.304,2.633,0.14,1,9.828,-5.172,-8.027,0.14,1,11.425,-5.587,-8.331,0,0,0.953,-0.623,-0.833,0,0,-4.907,1.24,4.037,0.036,0,-0.782,0.478,0.811,0,0
10,0.675,-3.331,0.54,0.14,1,1.129,-6.901,1.415,0.14,1,5.798,-31.767,5.509,0.14,-1,-0.048,0.796,-0.104,0.14,-1,-0.901,5.777,-1.212,0.14,-1,-0.09,0.234,-0.032,0.14,1,-0.314,1.732,-0.345,0.019,0,-0.584,2.723,-0.449,0.024,0,-0.393,3.016,-0.588,0,0,0.188,-0.807,0.401,0,0
10,7.405,-1.917,-2.621,0.14,-1,-1.817,0.591,0.614,0.14,1,10.537,-2.105,-3.164,0.14,1,10.662,-2.424,-3.585,0.14,-1,-10.42,2.462,3.404,0.14,-1,-2.898,0.697,1.332,0.14,1,4.991,-0.941,-1.646,0,0,0.298,-0.62,-0.582,0,0,-2.479,0.829,0.851,0.001,0,-0.797,0.426,0.183,0.014,0
10,5.133,1.252,3.878,0.14,1,14.72,2.435,11.24,0.14,-1,-9.133,-1.572,-6.802,0.14,-1,-2.325,-0.226,-1.71,0.14,-1,-1.511,-0.39,-1.144,0.14,1,-2.107,-0.487,-1.603,0.14,1,-11.645,-2.358,-9.475,0.14,-1,5.759,1.077,3.971,0.14,1,2.985,1.047,2.018,0,0,-0.947,-0.254,-0.483,0,0
10,0.313,-5.519,-0.273,0.14,1,2.48,4.649,0.518,0.14,-1,0.6,0.796,0.285,0.14,-1,0.118,-3.002,-0.62,0.14,1,0.897,2.168,-0.136,0.14,1,0.053,-0.537,-0.018,0.14,-1,0.08,-1.554,-0.208,0,0,0.17,-1.344,-0.186,0,0,-3.5,3.878,-20.961,0.077,0,-0.328,-1.611,-0.542,0.019,0
10,-5.51,6.991,9.234,0.14,1,-2.279,2.835,3.717,0.14,1,-2.98,3.605,5.392,0.14,-1,3.244,-4.079,-5.015,0.14,-1,10.496,-13.123,-17.711,0.14,-1,1.96,-2.108,-2.999,0.14,1,-1.205,1.622,2.073,0.001,0,0.44,-0.446,-0.588,0.013,0,0.449,-0.316,-0.584,0.013,0,-0.472,0.388,0.603,0,0
10,-2.921,-3.924,3.768,0.14,-1,3.293,4.286,-3.7,0.14,-1,-1.378,-2.187,2.107,0.14,-1,-6.511,-8.234,7.167,0.14,1,2.947,4.355,-3.188,0.14,1,0.799,1.119,-0.945,0.14,1,-2.752,-3.674,3.121,0,0,-1.756,-2.444,2.139,0,0,4.263,5.416,-4.743,0,0,-0.412,-0.649,0.669,0,0
10,5.098,-1.128,-0.685,0.14,1,19.599,-3.226,-1.498,0.14,-1,-16.736,2.201,1.327,0.14,-1,-4.664,0.59,0.387,0.14,1,3.78,-0.518,-0.209,0.14,1,-2.956,0.595,0.242,0.14,-1,3.007,-0.363,-0.331,0,0,2.225,-0.144,-0.155,0.001,0,-11.189,2.072,1.029,0,0,-4.006,0.523,0.365,0,0
10,-4.441,-0.467,4.508,0.14,-1,7.622,1.246,-9.211,0.14,1,-19.134,-3.999,22.997,0.139,1,-1.121,-0.435,1.457,0.14,-1,-0.768,-0.115,0.992,0.14,-1,-0.638,-0.063,0.793,0,0,1.523,0.313,-1.555,0.021,0,6.206,1.222,-6.722,0,0,-5.899,-0.573,6.872,0.761,0,-0.742,-0.374,0.758,0,0
10,-0.976,0.025,-0.764,0.14,-1,13.494,4.999,17.218,0.14,-1,-1.588,-0.623,-1.817,0.14,1,-0.911,0.02,-1.412,0.14,-1,6.608,1.616,7.675,0.14,1,-2.92,-0.824,-2.49,0,0,-15.078,-6.502,-19.967,0.01,0,-3.834,-1.588,-4.955,0,0,-2.322,-1.315,-2.927,0,0,-0.536,0.094,-0.856,0,0
10,-8.548,-7.112,10.832,0.14,-1,-7.037,-5.686,9.211,0.14,1,2.288,2.136,-2.926,0.14,1,2.929,2.092,-3.29,0.14,-1,-1.588,-1.452,2.029,0.14,-1,1.711,1.325,-1.974,0.14,1,7.555,5.625,-8.819,0.051,0,-5.173,-4.27,6.012,0,0,-0.94,-0.825,1.17,0,0,-0.291,-0.601,0.652,0.048,0
